user_id,persona,tenure_days,obs_total_sessions,obs_avg_sessions_per_week,obs_recent_30d_sessions,obs_prior_30d_sessions,obs_session_trend_ratio,obs_days_since_last_watch,avg_completion_rate,genre_diversity,favorite_genre,churned_next_30d
3929,power_binger,690,177,20.650000000000002,94,83,1.1325301204819278,0,0.8494342227888315,9,Crime TV Shows,0
3930,new_user,15,0,0.0,0,0,0.0,60,0.0,11,Docuseries,0
3931,churning_user,449,21,2.45,6,15,0.4,14,0.26629689130131934,7,TV Dramas,0
3932,churning_user,109,30,3.5,6,24,0.25,3,0.3031444624343844,4,Thrillers,0
3933,churning_user,329,31,3.6166666666666667,7,24,0.2916666666666667,6,0.26389820119410895,3,Crime TV Shows,1
3934,power_binger,415,174,20.3,90,84,1.0714285714285714,0,0.8463346018424488,9,Thrillers,0
3935,casual_viewer,105,57,6.65,28,29,0.9655172413793104,0,0.5964270264892708,4,Romantic Movies,0
3936,casual_viewer,487,57,6.65,32,25,1.28,0,0.6409795407422005,7,Romantic Movies,0
3937,casual_viewer,614,60,7.0,31,29,1.0689655172413792,0,0.5916197307504466,3,Romantic Movies,0
3938,churning_user,206,36,4.2,7,29,0.2413793103448276,7,0.3320145771921721,4,TV Dramas,0
3939,casual_viewer,512,74,8.633333333333333,28,46,0.6086956521739131,0,0.5986026909311635,4,Romantic Movies,0
3940,power_binger,330,156,18.2,86,70,1.2285714285714286,0,0.8495407709927736,5,Crime TV Shows,0
3941,power_binger,356,174,20.3,87,87,1.0,0,0.8552687333546234,8,TV Dramas,0
3942,power_binger,316,143,16.683333333333334,74,69,1.0724637681159421,1,0.8497873570074692,9,Thrillers,0
3943,power_binger,556,171,19.95,91,80,1.1375,0,0.8647473588340677,5,Crime TV Shows,0
3944,churning_user,454,40,4.666666666666667,9,31,0.2903225806451613,3,0.28232559852849876,7,Crime TV Shows,0
3945,power_binger,352,188,21.933333333333334,93,95,0.9789473684210527,0,0.8596990713500812,4,TV Dramas,0
3946,weekend_watcher,143,55,6.416666666666667,28,27,1.037037037037037,0,0.7144124933093783,5,Children & Family Movies,0
3947,casual_viewer,452,66,7.7,37,29,1.2758620689655173,0,0.6142159583593716,5,Romantic Movies,0
3948,power_binger,415,167,19.483333333333334,87,80,1.0875,0,0.8524489067681609,6,Thrillers,0
3949,weekend_watcher,422,56,6.533333333333333,26,30,0.8666666666666667,3,0.6637988897249105,4,Romantic Movies,0
3950,casual_viewer,554,64,7.466666666666667,26,38,0.6842105263157895,0,0.5931643500881372,7,Documentaries,0
3951,casual_viewer,273,59,6.883333333333334,28,31,0.9032258064516129,1,0.5745503154546224,8,Documentaries,0
3952,new_user,17,0,0.0,0,0,0.0,60,0.0,9,Independent Movies,0
3953,new_user,19,0,0.0,0,0,0.0,60,0.0,11,Romantic Movies,0
3954,weekend_watcher,155,50,5.833333333333334,26,24,1.0833333333333333,0,0.7276485647155497,7,Children & Family Movies,0
3955,power_binger,705,173,20.183333333333334,93,80,1.1625,0,0.8489111554756981,8,Sci-Fi & Fantasy,0
3956,churning_user,331,33,3.85,8,25,0.32,16,0.2963186379219726,3,Crime TV Shows,0
3957,new_user,1,0,0.0,0,0,0.0,60,0.0,15,Romantic Movies,0
3958,new_user,6,0,0.0,0,0,0.0,60,0.0,9,International Movies,0
3959,power_binger,477,171,19.95,91,80,1.1375,1,0.8410372659041554,9,Thrillers,0
3960,casual_viewer,376,72,8.4,37,35,1.0571428571428572,1,0.6138202027083961,4,Romantic Movies,0
3961,casual_viewer,297,71,8.283333333333333,32,39,0.8205128205128205,0,0.61289988878487,5,Comedies,0
3962,power_binger,271,178,20.766666666666666,95,83,1.144578313253012,0,0.8374444909669758,6,TV Dramas,0
3963,churning_user,196,43,5.016666666666667,8,35,0.22857142857142856,10,0.3096406852435239,8,Thrillers,0
3964,casual_viewer,584,57,6.65,24,33,0.7272727272727273,1,0.5851898438354589,4,Comedies,0
3965,casual_viewer,520,92,10.733333333333334,31,61,0.5081967213114754,2,0.5925271281565507,3,Documentaries,0
3966,power_binger,257,191,22.283333333333335,103,88,1.1704545454545454,0,0.8433092304794624,5,TV Dramas,0
3967,casual_viewer,581,60,7.0,33,27,1.2222222222222223,1,0.6055584775823228,5,Romantic Movies,0
3968,power_binger,672,155,18.083333333333332,81,74,1.0945945945945945,0,0.8576746387036372,7,Sci-Fi & Fantasy,0
3969,casual_viewer,362,55,6.416666666666667,25,30,0.8333333333333334,0,0.5835561936986354,6,Romantic Movies,0
3970,power_binger,722,175,20.416666666666668,90,85,1.0588235294117647,0,0.8425420404745039,5,Thrillers,0
3971,new_user,17,0,0.0,0,0,0.0,60,0.0,11,Action & Adventure,0
3972,power_binger,306,172,20.066666666666666,71,101,0.7029702970297029,0,0.8399037176518384,9,TV Dramas,0
3973,churning_user,191,35,4.083333333333333,4,31,0.12903225806451613,9,0.29670403232523856,5,Thrillers,1
3974,power_binger,241,202,23.566666666666666,101,101,1.0,0,0.8575468557305538,4,TV Dramas,0
3975,power_binger,298,175,20.416666666666668,94,81,1.1604938271604939,0,0.8421586546364715,5,Thrillers,0
3976,casual_viewer,560,55,6.416666666666667,22,33,0.6666666666666666,0,0.6089224633337915,7,Romantic Movies,0
3977,power_binger,387,179,20.883333333333333,99,80,1.2375,0,0.8444063293456338,7,TV Dramas,0
3978,power_binger,369,170,19.833333333333332,91,79,1.1518987341772151,0,0.8495985042239981,4,Thrillers,0
3979,casual_viewer,231,64,7.466666666666667,26,38,0.6842105263157895,0,0.6139976915451945,7,Documentaries,0
3980,churning_user,102,27,3.15,4,23,0.17391304347826086,8,0.3444588237048677,3,TV Dramas,0
3981,power_binger,389,162,18.900000000000002,85,77,1.103896103896104,0,0.8521702003915715,5,Crime TV Shows,0
3982,casual_viewer,527,51,5.95,27,24,1.125,1,0.6361135744792287,6,Romantic Movies,0
3983,churning_user,104,39,4.55,4,35,0.11428571428571428,13,0.26680338912350104,5,Thrillers,0
3984,casual_viewer,461,52,6.066666666666666,21,31,0.6774193548387096,1,0.5896022238829574,3,Romantic Movies,0
3985,casual_viewer,242,77,8.983333333333334,35,42,0.8333333333333334,2,0.600993593678174,5,Romantic Movies,0
3986,power_binger,658,162,18.900000000000002,75,87,0.8620689655172413,0,0.8634404742469253,4,Crime TV Shows,0
3987,casual_viewer,398,60,7.0,29,31,0.9354838709677419,0,0.6458182908382076,6,Documentaries,0
3988,casual_viewer,579,56,6.533333333333333,28,28,1.0,1,0.5731286490745445,7,Comedies,0
3989,new_user,24,0,0.0,0,0,0.0,60,0.0,14,Reality TV,0
3990,new_user,6,0,0.0,0,0,0.0,60,0.0,11,Sports Movies,0
3991,new_user,5,0,0.0,0,0,0.0,60,0.0,9,Romantic Movies,0
3992,casual_viewer,572,84,9.8,49,35,1.4,0,0.608020486082687,4,Romantic Movies,0
3993,power_binger,448,141,16.45,75,66,1.1363636363636365,0,0.84062307643953,8,Sci-Fi & Fantasy,0
3994,casual_viewer,289,56,6.533333333333333,29,27,1.0740740740740742,2,0.614943541437953,4,Documentaries,0
3995,casual_viewer,101,63,7.3500000000000005,26,37,0.7027027027027027,2,0.5734578553018108,7,Documentaries,0
3996,power_binger,453,167,19.483333333333334,88,79,1.1139240506329113,0,0.8518630470305453,7,Thrillers,0
3997,power_binger,631,174,20.3,76,98,0.7755102040816326,1,0.8490934421914835,8,Thrillers,0
3998,casual_viewer,693,69,8.05,32,37,0.8648648648648649,0,0.5740550250145724,4,Documentaries,0
3999,casual_viewer,238,57,6.65,20,37,0.5405405405405406,0,0.591983256826873,5,Documentaries,0
4000,power_binger,630,155,18.083333333333332,80,75,1.0666666666666667,0,0.8453148805589235,4,TV Dramas,0
4001,weekend_watcher,658,53,6.183333333333334,22,31,0.7096774193548387,0,0.6966910771981795,8,Kids' TV,0
4002,casual_viewer,623,72,8.4,40,32,1.25,0,0.6296924369462283,6,Comedies,0
4003,weekend_watcher,660,42,4.9,21,21,1.0,3,0.660604479973476,7,Kids' TV,0
4004,casual_viewer,373,68,7.933333333333334,36,32,1.125,1,0.5433144777911609,4,Comedies,0
4005,churning_user,404,43,5.016666666666667,9,34,0.2647058823529412,5,0.36904902587760685,8,Crime TV Shows,0
4006,power_binger,320,178,20.766666666666666,86,92,0.9347826086956522,0,0.8599415097324306,8,Thrillers,0
4007,casual_viewer,389,48,5.6000000000000005,21,27,0.7777777777777778,0,0.6482168023792707,8,Comedies,0
4008,power_binger,528,177,20.650000000000002,85,92,0.9239130434782609,0,0.8422472127313063,4,Thrillers,0
4009,power_binger,683,171,19.95,81,90,0.9,0,0.8347046452878735,6,Sci-Fi & Fantasy,0
4010,churning_user,470,32,3.7333333333333334,5,27,0.18518518518518517,7,0.2798807449302346,8,Crime TV Shows,0
4011,casual_viewer,310,58,6.766666666666667,27,31,0.8709677419354839,0,0.6202082634165932,5,Romantic Movies,0
4012,power_binger,235,148,17.266666666666666,83,65,1.2769230769230768,0,0.8541879226762847,9,TV Dramas,0
4013,new_user,17,0,0.0,0,0,0.0,60,0.0,9,Reality TV,0
4014,power_binger,503,166,19.366666666666667,80,86,0.9302325581395349,0,0.8565802813724882,9,Crime TV Shows,0
4015,churning_user,450,45,5.25,8,37,0.21621621621621623,0,0.32761049018331384,7,Thrillers,0
4016,churning_user,319,38,4.433333333333334,5,33,0.15151515151515152,20,0.28555803647931716,6,Crime TV Shows,0
4017,casual_viewer,643,55,6.416666666666667,29,26,1.1153846153846154,0,0.6131649369674326,6,Documentaries,0
4018,casual_viewer,477,69,8.05,33,36,0.9166666666666666,0,0.5979563109903031,8,Romantic Movies,0
4019,power_binger,604,159,18.55,74,85,0.8705882352941177,0,0.8396423054013735,9,Sci-Fi & Fantasy,0
4020,weekend_watcher,489,49,5.716666666666667,20,29,0.6896551724137931,0,0.686887797002323,5,Romantic Movies,0
4021,casual_viewer,224,60,7.0,33,27,1.2222222222222223,5,0.5809201145766465,4,Documentaries,0
4022,power_binger,667,161,18.783333333333335,78,83,0.9397590361445783,0,0.8429965852129891,6,TV Dramas,0
4023,casual_viewer,314,69,8.05,31,38,0.8157894736842105,0,0.6282433456606074,6,Documentaries,0
4024,new_user,28,0,0.0,0,0,0.0,60,0.0,15,Thrillers,0
4025,weekend_watcher,290,50,5.833333333333334,20,30,0.6666666666666666,5,0.6959233332444021,5,Kids' TV,0
4026,new_user,20,0,0.0,0,0,0.0,60,0.0,9,Music & Musicals,0
4027,churning_user,409,32,3.7333333333333334,4,28,0.14285714285714285,2,0.3347672596901583,7,Crime TV Shows,0
4028,churning_user,152,44,5.133333333333334,11,33,0.3333333333333333,7,0.3480684529931223,8,Thrillers,1
4029,casual_viewer,416,58,6.766666666666667,27,31,0.8709677419354839,1,0.5617566568056342,8,Comedies,0
4030,new_user,30,0,0.0,0,0,0.0,60,0.0,11,Kids' TV,0
4031,churning_user,428,42,4.9,7,35,0.2,10,0.3082747272228673,8,Crime TV Shows,0
4032,casual_viewer,109,56,6.533333333333333,22,34,0.6470588235294118,0,0.6162009076600761,8,Comedies,0
4033,churning_user,368,34,3.966666666666667,4,30,0.13333333333333333,4,0.36864357277093296,5,Thrillers,0
4034,churning_user,290,28,3.2666666666666666,6,22,0.2727272727272727,1,0.3737087673319361,3,TV Dramas,0
4035,power_binger,599,171,19.95,84,87,0.9655172413793104,0,0.8484468683141423,7,Crime TV Shows,0
4036,casual_viewer,363,77,8.983333333333334,41,36,1.1388888888888888,0,0.5998771766782048,4,Comedies,0
4037,casual_viewer,499,51,5.95,22,29,0.7586206896551724,0,0.623480054418249,7,Comedies,0
4038,weekend_watcher,477,46,5.366666666666667,19,27,0.7037037037037037,0,0.7200316177022216,6,Romantic Movies,0
4039,casual_viewer,543,74,8.633333333333333,37,37,1.0,0,0.6237577217620467,6,Comedies,0
4040,weekend_watcher,451,54,6.3,30,24,1.25,0,0.6925230256658581,5,Kids' TV,0
4041,casual_viewer,475,68,7.933333333333334,31,37,0.8378378378378378,1,0.5686537245431028,7,Documentaries,0
4042,weekend_watcher,218,46,5.366666666666667,23,23,1.0,2,0.6807990249024222,6,Kids' TV,0
4043,power_binger,524,155,18.083333333333332,70,85,0.8235294117647058,0,0.8528704636509669,9,Crime TV Shows,0
4044,new_user,30,0,0.0,0,0,0.0,60,0.0,10,Romantic TV Shows,0
4045,casual_viewer,685,59,6.883333333333334,28,31,0.9032258064516129,1,0.6288940563763833,8,Romantic Movies,0
4046,casual_viewer,280,78,9.1,45,33,1.3636363636363635,0,0.6080977461200724,3,Romantic Movies,0
4047,casual_viewer,630,59,6.883333333333334,26,33,0.7878787878787878,0,0.6418167406135177,3,Romantic Movies,0
4048,casual_viewer,355,69,8.05,36,33,1.0909090909090908,1,0.6078153880763674,7,Comedies,0
4049,casual_viewer,328,53,6.183333333333334,22,31,0.7096774193548387,1,0.6230961420620927,6,Comedies,0
4050,weekend_watcher,543,57,6.65,26,31,0.8387096774193549,0,0.7073487026046638,8,Stand-Up Comedy,0
4051,new_user,27,0,0.0,0,0,0.0,60,0.0,9,TV Comedies,0
4052,churning_user,397,38,4.433333333333334,8,30,0.26666666666666666,3,0.2939861755212116,6,Crime TV Shows,0
4053,churning_user,211,48,5.6000000000000005,12,36,0.3333333333333333,6,0.30725142720550186,7,TV Dramas,0
4054,casual_viewer,265,69,8.05,24,45,0.5333333333333333,0,0.5819788716444092,4,Comedies,0
4055,weekend_watcher,404,59,6.883333333333334,35,24,1.4583333333333333,0,0.7085338912130476,5,Stand-Up Comedy,0
4056,weekend_watcher,116,43,5.016666666666667,23,20,1.15,0,0.7208402398733703,5,Stand-Up Comedy,0
4057,casual_viewer,545,54,6.3,27,27,1.0,0,0.592759709401497,6,Comedies,0
4058,new_user,26,0,0.0,0,0,0.0,60,0.0,9,Children & Family Movies,0
4059,casual_viewer,270,58,6.766666666666667,36,22,1.6363636363636365,0,0.5646642219540572,8,Documentaries,0
4060,weekend_watcher,172,53,6.183333333333334,21,32,0.65625,1,0.6748560278362905,7,Stand-Up Comedy,0
4061,new_user,26,0,0.0,0,0,0.0,60,0.0,10,Music & Musicals,0
4062,weekend_watcher,524,47,5.483333333333333,26,21,1.2380952380952381,0,0.6921538750399533,5,Stand-Up Comedy,0
4063,power_binger,300,176,20.533333333333335,85,91,0.9340659340659341,0,0.8496740947625095,4,TV Dramas,0
4064,churning_user,238,34,3.966666666666667,9,25,0.36,6,0.25308224543637203,4,Crime TV Shows,0
4065,power_binger,267,168,19.6,85,83,1.0240963855421688,0,0.8299646355679622,5,Crime TV Shows,0
4066,weekend_watcher,578,61,7.116666666666667,33,28,1.1785714285714286,0,0.7059813473599983,8,Stand-Up Comedy,0
4067,casual_viewer,469,51,5.95,23,28,0.8214285714285714,1,0.5794947004705926,6,Romantic Movies,0
4068,churning_user,312,27,3.15,8,19,0.42105263157894735,4,0.40971320602617395,6,TV Dramas,0
4069,new_user,24,0,0.0,0,0,0.0,60,0.0,12,Comedies,0
4070,power_binger,337,158,18.433333333333334,72,86,0.8372093023255814,0,0.863105968592282,9,Thrillers,0
4071,casual_viewer,126,63,7.3500000000000005,35,28,1.25,1,0.5795590985558415,6,Comedies,0
4072,churning_user,382,35,4.083333333333333,7,28,0.25,19,0.29138129297540954,5,Thrillers,0
4073,casual_viewer,150,57,6.65,21,36,0.5833333333333334,0,0.6040206665893862,4,Documentaries,0
4074,power_binger,467,177,20.650000000000002,76,101,0.7524752475247525,0,0.8568768579132854,8,Thrillers,0
4075,power_binger,563,152,17.733333333333334,76,76,1.0,0,0.8603956351028734,9,Sci-Fi & Fantasy,0
4076,casual_viewer,595,67,7.816666666666667,30,37,0.8108108108108109,1,0.5725988326180388,8,Comedies,0
4077,churning_user,491,35,4.083333333333333,3,32,0.09375,4,0.30882676503014533,4,Crime TV Shows,0
4078,churning_user,107,45,5.25,9,36,0.25,12,0.29837665052605183,4,Thrillers,0
4079,power_binger,416,174,20.3,68,106,0.6415094339622641,0,0.8532101388747847,8,Thrillers,0
4080,casual_viewer,194,58,6.766666666666667,29,29,1.0,1,0.6224888365789853,3,Documentaries,0
4081,casual_viewer,442,72,8.4,36,36,1.0,2,0.5614195792748555,4,Documentaries,0
4082,casual_viewer,403,67,7.816666666666667,31,36,0.8611111111111112,1,0.6106925531241043,3,Romantic Movies,0
4083,weekend_watcher,263,45,5.25,24,21,1.1428571428571428,0,0.6890727604577355,5,Romantic Movies,0
4084,casual_viewer,555,61,7.116666666666667,38,23,1.6521739130434783,0,0.5906108376092003,6,Documentaries,0
4085,churning_user,430,34,3.966666666666667,9,25,0.36,2,0.27223870246908727,3,Crime TV Shows,0
4086,new_user,21,0,0.0,0,0,0.0,60,0.0,11,Action & Adventure,0
4087,churning_user,434,38,4.433333333333334,7,31,0.22580645161290322,10,0.29648250086759526,8,Crime TV Shows,0
4088,churning_user,351,34,3.966666666666667,3,31,0.0967741935483871,1,0.2928164554634409,7,Thrillers,0
4089,power_binger,197,169,19.71666666666667,86,83,1.036144578313253,0,0.8316520941556487,5,TV Dramas,0
4090,power_binger,648,160,18.666666666666668,79,81,0.9753086419753086,0,0.8422182552658981,4,Sci-Fi & Fantasy,0
4091,power_binger,425,161,18.783333333333335,80,81,0.9876543209876543,0,0.8472106289628908,8,Sci-Fi & Fantasy,0
4092,weekend_watcher,688,52,6.066666666666666,29,23,1.2608695652173914,1,0.6684253415983901,6,Kids' TV,0
4093,weekend_watcher,363,58,6.766666666666667,30,28,1.0714285714285714,0,0.6973645816986496,9,Romantic Movies,0
4094,power_binger,425,171,19.95,78,93,0.8387096774193549,0,0.8468638107318427,6,Thrillers,0
4095,casual_viewer,602,71,8.283333333333333,34,37,0.918918918918919,0,0.5983220598564497,4,Romantic Movies,0
4096,casual_viewer,209,67,7.816666666666667,27,40,0.675,2,0.5705987060072832,4,Comedies,0
4097,churning_user,247,34,3.966666666666667,9,25,0.36,11,0.35704259593675536,4,Crime TV Shows,0
4098,churning_user,314,41,4.783333333333333,6,35,0.17142857142857143,12,0.32127719674145183,8,Thrillers,0
4099,churning_user,465,24,2.8000000000000003,2,22,0.09090909090909091,13,0.2569153108677728,8,Thrillers,0
4100,new_user,14,0,0.0,0,0,0.0,60,0.0,15,Sports Movies,0
4101,casual_viewer,286,58,6.766666666666667,19,39,0.48717948717948717,5,0.5764720893933276,6,Comedies,0
4102,churning_user,370,35,4.083333333333333,4,31,0.12903225806451613,7,0.2594885364697792,3,TV Dramas,0
4103,churning_user,330,35,4.083333333333333,6,29,0.20689655172413793,5,0.25386433937776004,3,TV Dramas,0
4104,casual_viewer,684,58,6.766666666666667,21,37,0.5675675675675675,2,0.6070741971069649,4,Comedies,0
4105,new_user,19,0,0.0,0,0,0.0,60,0.0,12,Reality TV,0
4106,power_binger,560,152,17.733333333333334,79,73,1.082191780821918,0,0.8430219790207092,6,Crime TV Shows,0
4107,weekend_watcher,260,52,6.066666666666666,28,24,1.1666666666666667,1,0.7129725922465273,6,Kids' TV,0
4108,weekend_watcher,178,65,7.583333333333334,31,34,0.9117647058823529,0,0.6859661126339197,9,Romantic Movies,0
4109,new_user,26,0,0.0,0,0,0.0,60,0.0,14,International Movies,0
4110,churning_user,473,46,5.366666666666667,13,33,0.3939393939393939,4,0.29031852564023625,7,Crime TV Shows,1
4111,casual_viewer,680,58,6.766666666666667,24,34,0.7058823529411765,1,0.6112923840585982,7,Documentaries,0
4112,weekend_watcher,349,53,6.183333333333334,25,28,0.8928571428571429,0,0.7079972830869691,5,Stand-Up Comedy,0
4113,weekend_watcher,680,53,6.183333333333334,19,34,0.5588235294117647,1,0.7319589186886231,8,Children & Family Movies,0
4114,churning_user,295,24,2.8000000000000003,7,17,0.4117647058823529,5,0.329816321395273,8,Crime TV Shows,0
4115,weekend_watcher,464,63,7.3500000000000005,29,34,0.8529411764705882,3,0.693561399878263,5,Romantic Movies,0
4116,casual_viewer,524,79,9.216666666666667,37,42,0.8809523809523809,0,0.6097393419625612,7,Documentaries,0
4117,churning_user,360,42,4.9,9,33,0.2727272727272727,1,0.2503672877870948,4,Thrillers,0
4118,weekend_watcher,260,53,6.183333333333334,29,24,1.2083333333333333,1,0.695783532037204,6,Romantic Movies,0
4119,casual_viewer,285,63,7.3500000000000005,25,38,0.6578947368421053,0,0.6020384524192148,5,Comedies,0
4120,casual_viewer,672,73,8.516666666666667,31,42,0.7380952380952381,1,0.6058518978637794,8,Documentaries,0
4121,new_user,27,0,0.0,0,0,0.0,60,0.0,10,Stand-Up Comedy,0
4122,weekend_watcher,408,56,6.533333333333333,24,32,0.75,0,0.6888719537192607,9,Children & Family Movies,0
4123,weekend_watcher,482,55,6.416666666666667,28,27,1.037037037037037,0,0.6811546442177222,8,Kids' TV,0
4124,casual_viewer,727,72,8.4,33,39,0.8461538461538461,0,0.622294151557017,4,Documentaries,0
4125,new_user,12,0,0.0,0,0,0.0,60,0.0,14,Documentaries,0
4126,power_binger,491,164,19.133333333333333,77,87,0.8850574712643678,0,0.8463770334233658,4,TV Dramas,0
4127,churning_user,275,30,3.5,5,25,0.2,8,0.3333490153879089,3,Thrillers,0
4128,casual_viewer,593,65,7.583333333333334,35,30,1.1666666666666667,0,0.5789748900578661,3,Comedies,0
4129,weekend_watcher,223,44,5.133333333333334,27,17,1.588235294117647,0,0.7676383311942453,4,Romantic Movies,0
4130,new_user,29,0,0.0,0,0,0.0,60,0.0,9,Crime TV Shows,0
4131,weekend_watcher,706,42,4.9,21,21,1.0,1,0.6945503087873816,4,Stand-Up Comedy,0
4132,churning_user,322,24,2.8000000000000003,3,21,0.14285714285714285,5,0.2641772318106707,5,TV Dramas,1
4133,casual_viewer,398,62,7.233333333333333,28,34,0.8235294117647058,0,0.5755093506394008,3,Comedies,0
4134,churning_user,378,30,3.5,8,22,0.36363636363636365,15,0.3198591065600945,6,Crime TV Shows,0
4135,churning_user,129,34,3.966666666666667,7,27,0.25925925925925924,12,0.36220714555706507,4,Crime TV Shows,0
4136,power_binger,650,173,20.183333333333334,87,86,1.0116279069767442,0,0.8634511802630865,6,TV Dramas,0
4137,churning_user,373,37,4.316666666666666,9,28,0.32142857142857145,6,0.3387312994133281,4,Crime TV Shows,0
4138,weekend_watcher,488,48,5.6000000000000005,23,25,0.92,0,0.7344318778206143,6,Romantic Movies,0
4139,weekend_watcher,246,50,5.833333333333334,28,22,1.2727272727272727,0,0.6858601226098737,8,Children & Family Movies,0
4140,weekend_watcher,375,40,4.666666666666667,18,22,0.8181818181818182,0,0.6942751151071114,7,Stand-Up Comedy,0
4141,casual_viewer,244,66,7.7,28,38,0.7368421052631579,2,0.6100681624726463,3,Documentaries,0
4142,churning_user,321,18,2.1,1,17,0.058823529411764705,17,0.2890001903046471,8,Thrillers,0
4143,power_binger,721,181,21.116666666666667,97,84,1.1547619047619047,0,0.8491415857315515,8,Sci-Fi & Fantasy,0
4144,casual_viewer,142,61,7.116666666666667,25,36,0.6944444444444444,0,0.5980603564853715,5,Comedies,0
4145,casual_viewer,187,62,7.233333333333333,27,35,0.7714285714285715,1,0.5627018359529791,6,Romantic Movies,0
4146,casual_viewer,170,60,7.0,29,31,0.9354838709677419,0,0.592238544688317,7,Comedies,0
4147,power_binger,569,184,21.46666666666667,92,92,1.0,0,0.8546721587941145,4,Thrillers,0
4148,churning_user,490,39,4.55,4,35,0.11428571428571428,0,0.28397774332306985,8,TV Dramas,0
4149,casual_viewer,207,63,7.3500000000000005,34,29,1.1724137931034482,2,0.560655074035176,4,Documentaries,0
4150,casual_viewer,483,56,6.533333333333333,28,28,1.0,2,0.5888020763230948,3,Documentaries,0
4151,casual_viewer,294,72,8.4,27,45,0.6,1,0.5838188930916791,6,Comedies,0
4152,churning_user,268,38,4.433333333333334,9,29,0.3103448275862069,7,0.26805073795313467,8,TV Dramas,0
4153,casual_viewer,352,54,6.3,22,32,0.6875,0,0.6111354436917568,4,Documentaries,0
4154,casual_viewer,316,68,7.933333333333334,34,34,1.0,1,0.5864152995436226,8,Romantic Movies,0
4155,churning_user,225,23,2.6833333333333336,2,21,0.09523809523809523,3,0.262176891065522,3,TV Dramas,1
4156,power_binger,574,180,21.0,85,95,0.8947368421052632,0,0.8528919217340087,5,Sci-Fi & Fantasy,0
4157,new_user,10,0,0.0,0,0,0.0,60,0.0,12,Romantic TV Shows,0
4158,power_binger,273,169,19.71666666666667,93,76,1.2236842105263157,0,0.8332936379530246,8,TV Dramas,0
4159,casual_viewer,171,61,7.116666666666667,31,30,1.0333333333333334,0,0.5809741764265631,3,Comedies,0
4160,casual_viewer,597,64,7.466666666666667,32,32,1.0,0,0.5905231064734808,5,Romantic Movies,0
4161,churning_user,315,34,3.966666666666667,7,27,0.25925925925925924,0,0.2759273785882495,7,Thrillers,1
4162,casual_viewer,200,77,8.983333333333334,39,38,1.0263157894736843,0,0.6288466866786735,5,Comedies,0
4163,weekend_watcher,153,47,5.483333333333333,26,21,1.2380952380952381,0,0.6937418549792165,4,Romantic Movies,0
4164,casual_viewer,668,46,5.366666666666667,21,25,0.84,0,0.5631788068600311,4,Comedies,0
4165,churning_user,287,27,3.15,9,18,0.5,2,0.3458666215188348,4,TV Dramas,0
4166,casual_viewer,442,60,7.0,25,35,0.7142857142857143,0,0.6227124506914525,7,Romantic Movies,0
4167,power_binger,441,179,20.883333333333333,95,84,1.130952380952381,0,0.8604609367082995,7,Crime TV Shows,0
4168,casual_viewer,275,59,6.883333333333334,25,34,0.7352941176470589,0,0.6000899963982957,3,Documentaries,0
4169,churning_user,326,30,3.5,7,23,0.30434782608695654,15,0.2682708641737384,5,Thrillers,0
4170,casual_viewer,235,63,7.3500000000000005,32,31,1.032258064516129,0,0.6527252570976508,6,Romantic Movies,0
4171,new_user,6,0,0.0,0,0,0.0,60,0.0,10,TV Comedies,0
4172,weekend_watcher,463,47,5.483333333333333,26,21,1.2380952380952381,1,0.7282036110769654,4,Stand-Up Comedy,0
4173,new_user,2,0,0.0,0,0,0.0,60,0.0,8,Stand-Up Comedy,0
4174,casual_viewer,380,45,5.25,25,20,1.25,3,0.5994752337231561,7,Documentaries,0
4175,weekend_watcher,341,54,6.3,27,27,1.0,0,0.710552346268003,8,Stand-Up Comedy,0
4176,churning_user,488,32,3.7333333333333334,10,22,0.45454545454545453,6,0.38905798614194875,8,Crime TV Shows,0
4177,churning_user,458,43,5.016666666666667,12,31,0.3870967741935484,9,0.2930097366801903,8,TV Dramas,1
4178,new_user,14,0,0.0,0,0,0.0,60,0.0,9,Reality TV,0
4179,churning_user,176,36,4.2,7,29,0.2413793103448276,1,0.3021806787104461,6,Thrillers,0
4180,weekend_watcher,252,44,5.133333333333334,19,25,0.76,1,0.6828102975200218,8,Stand-Up Comedy,0
4181,weekend_watcher,368,52,6.066666666666666,19,33,0.5757575757575758,0,0.6890188594261455,7,Children & Family Movies,0
4182,power_binger,626,182,21.233333333333334,92,90,1.0222222222222221,0,0.8490442513909591,4,TV Dramas,0
4183,churning_user,363,25,2.916666666666667,4,21,0.19047619047619047,8,0.3240277481873421,8,Crime TV Shows,0
4184,casual_viewer,589,74,8.633333333333333,38,36,1.0555555555555556,0,0.5745015449305361,5,Comedies,0
4185,new_user,27,0,0.0,0,0,0.0,60,0.0,12,Action & Adventure,0
4186,weekend_watcher,416,55,6.416666666666667,24,31,0.7741935483870968,0,0.7168682675946273,4,Stand-Up Comedy,0
4187,power_binger,645,170,19.833333333333332,87,83,1.0481927710843373,0,0.8658235050447746,7,Thrillers,0
4188,power_binger,344,178,20.766666666666666,91,87,1.0459770114942528,0,0.8501002525587579,4,Sci-Fi & Fantasy,0
4189,power_binger,508,169,19.71666666666667,90,79,1.139240506329114,0,0.8563137720841771,4,TV Dramas,0
4190,casual_viewer,312,55,6.416666666666667,26,29,0.896551724137931,1,0.575075408949944,6,Documentaries,0
